Date,GameTimeUTC,GameTimeET,GameTime,Game,LineupSpot,Player,player_id,LineupSource,Team,Pitcher,ISO,Pitcher_HR9,HardHit,FlyBall,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate,ParkFactor,WindFactor,Matchup,FanDuel,DraftKings,BetMGM,PitcherVulnerability
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,4,Michael Massey,686681,active_roster,Kansas City Royals,Kumar Rocker,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,454.0,463.0,461.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,5,Nick Loftin,679845,active_roster,Kansas City Royals,Kumar Rocker,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,436.0,451.0,423.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,6,Tyler Tolbert,686475,active_roster,Kansas City Royals,Kumar Rocker,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,386.0,388.0,386.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,7,Maikel Garcia,672580,active_roster,Kansas City Royals,Kumar Rocker,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,605.0,593.0,597.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,8,Bobby Witt Jr.,677951,active_roster,Kansas City Royals,Kumar Rocker,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,477.0,490.0,467.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,9,Isaac Collins,686555,active_roster,Kansas City Royals,Kumar Rocker,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,560.0,545.0,567.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,1,Danny Jansen,643376,active_roster,Texas Rangers,Seth Lugo,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.1,0.65,416.0,413.0,406.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,2,Kyle Higashioka,543309,active_roster,Texas Rangers,Seth Lugo,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.1,0.65,608.0,608.0,605.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,3,Jake Burger,669394,active_roster,Texas Rangers,Seth Lugo,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.1,0.65,501.0,499.0,488.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,4,Ezequiel Duran,677649,active_roster,Texas Rangers,Seth Lugo,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.1,0.65,478.0,470.0,476.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,5,Justin Foscue,679822,active_roster,Texas Rangers,Seth Lugo,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.1,0.65,549.0,557.0,558.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,6,Nicky Lopez,670032,active_roster,Texas Rangers,Seth Lugo,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.1,0.65,579.0,567.0,592.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,7,Josh Jung,673962,active_roster,Texas Rangers,Seth Lugo,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.1,0.65,399.0,401.0,392.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,8,Alejandro Osuna,696030,active_roster,Texas Rangers,Seth Lugo,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.1,0.65,563.0,551.0,568.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Kansas City Royals vs Texas Rangers,9,Sam Haggerty,664059,active_roster,Texas Rangers,Seth Lugo,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.06,1.1,0.65,353.0,344.0,338.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,1,Alex Jackson,656577,active_roster,Minnesota Twins,Mitch Keller,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,557.0,545.0,561.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,2,Victor Caratini,605170,active_roster,Minnesota Twins,Mitch Keller,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,464.0,472.0,475.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,3,Kody Clemens,665019,active_roster,Minnesota Twins,Mitch Keller,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,643.0,636.0,636.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,4,Luke Keaschall,807712,active_roster,Minnesota Twins,Mitch Keller,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,619.0,616.0,633.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,5,Tristan Gray,656484,active_roster,Minnesota Twins,Mitch Keller,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,595.0,589.0,586.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,6,Brooks Lee,686797,active_roster,Minnesota Twins,Mitch Keller,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,531.0,517.0,542.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,7,Orlando Arcia,606115,active_roster,Minnesota Twins,Mitch Keller,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,487.0,473.0,483.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,8,Austin Martin,668885,active_roster,Minnesota Twins,Mitch Keller,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,640.0,635.0,630.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,9,Trevor Larnach,663616,active_roster,Minnesota Twins,Mitch Keller,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,467.0,473.0,473.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,1,Endy Rodríguez,682848,active_roster,Pittsburgh Pirates,Bailey Ober,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,633.0,626.0,630.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,2,Henry Davis,680779,active_roster,Pittsburgh Pirates,Bailey Ober,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,609.0,617.0,598.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,3,Spencer Horwitz,687462,active_roster,Pittsburgh Pirates,Bailey Ober,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,359.0,373.0,372.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,4,Brandon Lowe,664040,active_roster,Pittsburgh Pirates,Bailey Ober,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,621.0,608.0,633.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,5,Jared Triolo,669707,active_roster,Pittsburgh Pirates,Bailey Ober,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,587.0,575.0,595.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,6,Nick Gonzales,693304,active_roster,Pittsburgh Pirates,Bailey Ober,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,483.0,493.0,479.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,7,Konnor Griffin,804606,active_roster,Pittsburgh Pirates,Bailey Ober,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,540.0,526.0,528.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,8,Bryan Reynolds,668804,active_roster,Pittsburgh Pirates,Bailey Ober,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,555.0,554.0,542.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Minnesota Twins vs Pittsburgh Pirates,9,Jake Mangum,663968,active_roster,Pittsburgh Pirates,Bailey Ober,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,479.0,478.0,474.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,1,Freddy Fermin,666023,active_roster,San Diego Padres,Foster Griffin,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,529.0,529.0,540.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,2,Rodolfo Durán,660710,active_roster,San Diego Padres,Foster Griffin,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,586.0,572.0,590.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,3,Gavin Sheets,657757,active_roster,San Diego Padres,Foster Griffin,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,457.0,470.0,457.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,4,Ty France,664034,active_roster,San Diego Padres,Foster Griffin,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,408.0,414.0,398.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,5,Sung-Mun Song,823550,active_roster,San Diego Padres,Foster Griffin,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,505.0,518.0,516.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,6,Manny Machado,592518,active_roster,San Diego Padres,Foster Griffin,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,387.0,400.0,394.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,7,Xander Bogaerts,593428,active_roster,San Diego Padres,Foster Griffin,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,390.0,404.0,375.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,8,Ramón Laureano,657656,active_roster,San Diego Padres,Foster Griffin,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,351.0,366.0,353.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,9,Jackson Merrill,701538,active_roster,San Diego Padres,Foster Griffin,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,494.0,495.0,498.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,1,Drew Millas,686452,active_roster,Washington Nationals,Michael King,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,543.0,532.0,556.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,2,Keibert Ruiz,660688,active_roster,Washington Nationals,Michael King,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,634.0,646.0,626.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,3,Andrés Chaparro,665953,active_roster,Washington Nationals,Michael King,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,593.0,580.0,589.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,4,Curtis Mead,678554,active_roster,Washington Nationals,Michael King,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,446.0,436.0,451.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,5,Luis García Jr.,671277,active_roster,Washington Nationals,Michael King,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,492.0,503.0,497.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,6,Nasim Nuñez,683083,active_roster,Washington Nationals,Michael King,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,413.0,415.0,415.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,7,Jorbit Vivas,678391,active_roster,Washington Nationals,Michael King,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,419.0,430.0,425.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,8,CJ Abrams,682928,active_roster,Washington Nationals,Michael King,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,468.0,456.0,462.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,San Diego Padres vs Washington Nationals,9,Daylen Lile,695734,active_roster,Washington Nationals,Michael King,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,635.0,645.0,648.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,1,Adley Rutschman,668939,active_roster,Baltimore Orioles,Trey Yesavage,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.03,1.1,0.65,584.0,586.0,585.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,2,Samuel Basallo,694212,active_roster,Baltimore Orioles,Trey Yesavage,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.03,1.1,0.65,580.0,570.0,582.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,3,Pete Alonso,624413,active_roster,Baltimore Orioles,Trey Yesavage,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.03,1.1,0.65,322.0,329.0,332.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,4,Jackson Holliday,702616,active_roster,Baltimore Orioles,Trey Yesavage,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.03,1.1,0.65,453.0,466.0,464.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,5,Jeremiah Jackson,669236,active_roster,Baltimore Orioles,Trey Yesavage,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.03,1.1,0.65,425.0,425.0,437.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,6,Blaze Alexander,677942,active_roster,Baltimore Orioles,Trey Yesavage,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.03,1.1,0.65,475.0,482.0,474.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,7,Coby Mayo,691723,active_roster,Baltimore Orioles,Trey Yesavage,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.03,1.1,0.65,447.0,452.0,457.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,8,Weston Wilson,642215,active_roster,Baltimore Orioles,Trey Yesavage,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.03,1.1,0.65,538.0,525.0,526.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,9,Gunnar Henderson,683002,active_roster,Baltimore Orioles,Trey Yesavage,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.03,1.1,0.65,489.0,495.0,490.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,1,Brandon Valenzuela,678218,active_roster,Toronto Blue Jays,Brandon Young,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.05,0.65,612.0,615.0,621.0,48.7
2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T16:05:00-04:00,4:05 PM,Toronto Blue Jays vs Baltimore Orioles,2,Tyler Heineman,623168,active_roster,Toronto Blue Jays,Brandon Young,0.18,1.25,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.05,0.65,499.0,503.0,514.0,48.7
