Date,GameTimeUTC,GameTimeET,GameTime,Game,LineupSpot,Player,player_id,LineupSource,Team,Pitcher,ISO,Pitcher_HR9,HardHit,FlyBall,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate,ParkFactor,WindFactor,Matchup,FanDuel,DraftKings,BetMGM,PitcherVulnerability,BatterHand,PitcherHRWeakSide,PitcherHRSpotWeakness
2026-05-31,2026-05-31T16:15:00+00:00,2026-05-31T12:15:00-04:00,12:15 PM,Toronto Blue Jays vs Baltimore Orioles,2,Vladimir Guerrero Jr.,665489,confirmed,Toronto Blue Jays,Kyle Bradish,0.18,0.89,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.1,0.65,536.0,545.0,525.0,38.87,R,L,7-9
2026-05-31,2026-05-31T16:15:00+00:00,2026-05-31T12:15:00-04:00,12:15 PM,Toronto Blue Jays vs Baltimore Orioles,3,Daulton Varsho,662139,confirmed,Toronto Blue Jays,Kyle Bradish,0.18,0.89,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.1,0.65,650.0,647.0,656.0,38.87,R,L,7-9
2026-05-31,2026-05-31T16:15:00+00:00,2026-05-31T12:15:00-04:00,12:15 PM,Toronto Blue Jays vs Baltimore Orioles,3,Myles Straw,664702,confirmed,Toronto Blue Jays,Kyle Bradish,0.18,0.89,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.1,0.65,563.0,567.0,550.0,38.87,R,L,7-9
2026-05-31,2026-05-31T16:15:00+00:00,2026-05-31T12:15:00-04:00,12:15 PM,Toronto Blue Jays vs Baltimore Orioles,4,Kazuma Okamoto,672960,confirmed,Toronto Blue Jays,Kyle Bradish,0.18,0.89,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.1,0.65,606.0,594.0,591.0,38.87,R,L,7-9
2026-05-31,2026-05-31T16:15:00+00:00,2026-05-31T12:15:00-04:00,12:15 PM,Toronto Blue Jays vs Baltimore Orioles,5,Ernie Clement,676391,confirmed,Toronto Blue Jays,Kyle Bradish,0.18,0.89,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.1,0.65,600.0,597.0,614.0,38.87,R,L,7-9
2026-05-31,2026-05-31T16:15:00+00:00,2026-05-31T12:15:00-04:00,12:15 PM,Toronto Blue Jays vs Baltimore Orioles,6,Jesús Sánchez,660821,confirmed,Toronto Blue Jays,Kyle Bradish,0.18,0.89,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.1,0.65,402.0,413.0,397.0,38.87,R,L,7-9
2026-05-31,2026-05-31T16:15:00+00:00,2026-05-31T12:15:00-04:00,12:15 PM,Toronto Blue Jays vs Baltimore Orioles,6,Yohendrick Piñango,682818,confirmed,Toronto Blue Jays,Kyle Bradish,0.18,0.89,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.1,0.65,525.0,536.0,512.0,38.87,R,L,7-9
2026-05-31,2026-05-31T16:15:00+00:00,2026-05-31T12:15:00-04:00,12:15 PM,Toronto Blue Jays vs Baltimore Orioles,7,Charles McAdoo,807727,confirmed,Toronto Blue Jays,Kyle Bradish,0.18,0.89,38.0,34.0,8.0,89.0,14.0,0.1,1.05,1.1,0.65,386.0,399.0,386.0,38.87,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,1,Austin Martin,668885,confirmed,Minnesota Twins,Braxton Ashcraft,0.18,0.69,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,499.0,514.0,497.0,34.76,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,2,Brooks Lee,686797,confirmed,Minnesota Twins,Braxton Ashcraft,0.18,0.69,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,458.0,454.0,463.0,34.76,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,3,Kody Clemens,665019,confirmed,Minnesota Twins,Braxton Ashcraft,0.18,0.69,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,572.0,577.0,568.0,34.76,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,4,Josh Bell,605137,confirmed,Minnesota Twins,Braxton Ashcraft,0.18,0.69,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,544.0,553.0,538.0,34.76,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,4,James Outman,681546,confirmed,Minnesota Twins,Braxton Ashcraft,0.18,0.69,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,545.0,556.0,554.0,34.76,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,5,Trevor Larnach,663616,confirmed,Minnesota Twins,Braxton Ashcraft,0.18,0.69,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,452.0,467.0,462.0,34.76,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,6,Orlando Arcia,606115,confirmed,Minnesota Twins,Braxton Ashcraft,0.18,0.69,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,471.0,483.0,479.0,34.76,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,7,Luke Keaschall,807712,confirmed,Minnesota Twins,Braxton Ashcraft,0.18,0.69,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,521.0,506.0,526.0,34.76,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,8,Tristan Gray,656484,confirmed,Minnesota Twins,Braxton Ashcraft,0.18,0.69,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,529.0,532.0,541.0,34.76,R,L,7-9
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,1,Spencer Horwitz,687462,confirmed,Pittsburgh Pirates,Zebby Matthews,0.18,1.89,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,382.0,392.0,387.0,55.17,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,2,Brandon Lowe,664040,confirmed,Pittsburgh Pirates,Zebby Matthews,0.18,1.89,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,533.0,527.0,534.0,55.17,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,3,Bryan Reynolds,668804,confirmed,Pittsburgh Pirates,Zebby Matthews,0.18,1.89,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,622.0,611.0,609.0,55.17,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,3,Jhostynxon Garcia,691373,confirmed,Pittsburgh Pirates,Zebby Matthews,0.18,1.89,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,575.0,583.0,578.0,55.17,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,4,Ryan O'Hearn,656811,confirmed,Pittsburgh Pirates,Zebby Matthews,,,,,,,,,1.0,1.0,,548.0,562.0,556.0,55.17,,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,5,Nick Gonzales,693304,confirmed,Pittsburgh Pirates,Zebby Matthews,0.18,1.89,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,544.0,529.0,532.0,55.17,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,6,Oneil Cruz,665833,confirmed,Pittsburgh Pirates,Zebby Matthews,0.18,1.89,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,505.0,519.0,513.0,55.17,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,7,Jake Mangum,663968,confirmed,Pittsburgh Pirates,Zebby Matthews,0.18,1.89,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,586.0,595.0,574.0,55.17,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,Minnesota Twins vs Pittsburgh Pirates,8,Jared Triolo,669707,confirmed,Pittsburgh Pirates,Zebby Matthews,0.18,1.89,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,443.0,455.0,435.0,55.17,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,1,Fernando Tatis Jr.,665487,confirmed,San Diego Padres,Zack Littell,0.18,2.17,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,533.0,520.0,542.0,60.83,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,2,Gavin Sheets,657757,confirmed,San Diego Padres,Zack Littell,0.18,2.17,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,494.0,494.0,491.0,60.83,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,3,Manny Machado,592518,confirmed,San Diego Padres,Zack Littell,0.18,2.17,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,518.0,524.0,529.0,60.83,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,4,Xander Bogaerts,593428,confirmed,San Diego Padres,Zack Littell,0.18,2.17,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,545.0,535.0,548.0,60.83,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,5,Jackson Merrill,701538,confirmed,San Diego Padres,Zack Littell,0.18,2.17,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,490.0,485.0,500.0,60.83,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,6,Ty France,664034,confirmed,San Diego Padres,Zack Littell,0.18,2.17,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,441.0,443.0,455.0,60.83,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,7,Nick Castellanos,592206,confirmed,San Diego Padres,Zack Littell,0.18,2.17,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,554.0,543.0,541.0,60.83,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,8,Sung-Mun Song,823550,confirmed,San Diego Padres,Zack Littell,0.18,2.17,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,630.0,626.0,618.0,60.83,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,9,Freddy Fermin,666023,confirmed,San Diego Padres,Zack Littell,0.18,2.17,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,387.0,373.0,381.0,60.83,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,1,James Wood,695578,confirmed,Washington Nationals,Griffin Canning,0.18,1.58,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,547.0,556.0,560.0,52.81,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,2,Luis García Jr.,671277,confirmed,Washington Nationals,Griffin Canning,0.18,1.58,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,469.0,484.0,464.0,52.81,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,2,Andrés Chaparro,665953,confirmed,Washington Nationals,Griffin Canning,0.18,1.58,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,422.0,421.0,420.0,52.81,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,3,Curtis Mead,678554,confirmed,Washington Nationals,Griffin Canning,0.18,1.58,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,352.0,366.0,337.0,52.81,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,4,CJ Abrams,682928,confirmed,Washington Nationals,Griffin Canning,0.18,1.58,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,418.0,413.0,411.0,52.81,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,5,Daylen Lile,695734,confirmed,Washington Nationals,Griffin Canning,0.18,1.58,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,463.0,448.0,461.0,52.81,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,6,Jacob Young,696285,confirmed,Washington Nationals,Griffin Canning,0.18,1.58,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,487.0,488.0,492.0,52.81,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,7,José Tena,677588,confirmed,Washington Nationals,Griffin Canning,0.18,1.58,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,435.0,425.0,430.0,52.81,R,L,4-6
2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T13:35:00-04:00,1:35 PM,San Diego Padres vs Washington Nationals,8,Jorbit Vivas,678391,confirmed,Washington Nationals,Griffin Canning,0.18,1.58,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,401.0,415.0,400.0,52.81,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,1,Ronald Acuña Jr.,660670,confirmed,Atlanta Braves,Nick Lodolo,0.16,2.42,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,628.0,635.0,643.0,57.99,R,R,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,2,Michael Harris II,671739,confirmed,Atlanta Braves,Nick Lodolo,0.16,2.42,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,546.0,561.0,556.0,57.99,R,R,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,3,Matt Olson,621566,confirmed,Atlanta Braves,Nick Lodolo,0.16,2.42,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,366.0,369.0,375.0,57.99,R,R,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,4,Ozzie Albies,645277,confirmed,Atlanta Braves,Nick Lodolo,0.16,2.42,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,463.0,476.0,455.0,57.99,R,R,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,5,Mauricio Dubón,643289,confirmed,Atlanta Braves,Nick Lodolo,0.16,2.42,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,601.0,591.0,589.0,57.99,R,R,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,6,Austin Riley,663586,confirmed,Atlanta Braves,Nick Lodolo,0.16,2.42,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,650.0,646.0,639.0,57.99,R,R,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,7,Jorge Mateo,622761,confirmed,Atlanta Braves,Nick Lodolo,0.16,2.42,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,444.0,453.0,430.0,57.99,R,R,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,7,Dominic Smith,642086,confirmed,Atlanta Braves,Nick Lodolo,0.16,2.42,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,485.0,477.0,493.0,57.99,R,R,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,8,Ha-Seong Kim,673490,confirmed,Atlanta Braves,Nick Lodolo,0.16,2.42,38.0,34.0,8.0,89.0,14.0,0.1,1.0,1.0,0.65,417.0,420.0,427.0,57.99,R,R,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,1,Blake Dunn,694362,confirmed,Cincinnati Reds,Spencer Strider,0.18,1.71,38.0,34.0,8.0,89.0,14.0,0.1,1.12,1.0,0.65,593.0,586.0,587.0,52.32,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,2,Elly De La Cruz,682829,confirmed,Cincinnati Reds,Spencer Strider,0.18,1.71,38.0,34.0,8.0,89.0,14.0,0.1,1.12,1.0,0.65,439.0,434.0,447.0,52.32,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,2,Matt McLain,680574,confirmed,Cincinnati Reds,Spencer Strider,0.18,1.71,38.0,34.0,8.0,89.0,14.0,0.1,1.12,1.0,0.65,468.0,454.0,468.0,52.32,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,3,JJ Bleday,668709,confirmed,Cincinnati Reds,Spencer Strider,0.18,1.71,38.0,34.0,8.0,89.0,14.0,0.1,1.12,1.0,0.65,622.0,625.0,613.0,52.32,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,4,Sal Stewart,701398,confirmed,Cincinnati Reds,Spencer Strider,0.18,1.71,38.0,34.0,8.0,89.0,14.0,0.1,1.12,1.0,0.65,505.0,491.0,507.0,52.32,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,5,Eugenio Suárez,553993,confirmed,Cincinnati Reds,Spencer Strider,0.18,1.71,38.0,34.0,8.0,89.0,14.0,0.1,1.12,1.0,0.65,557.0,563.0,569.0,52.32,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,6,Nathaniel Lowe,663993,confirmed,Cincinnati Reds,Spencer Strider,0.18,1.71,38.0,34.0,8.0,89.0,14.0,0.1,1.12,1.0,0.65,366.0,377.0,354.0,52.32,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,7,Spencer Steer,668715,confirmed,Cincinnati Reds,Spencer Strider,0.18,1.71,38.0,34.0,8.0,89.0,14.0,0.1,1.12,1.0,0.65,441.0,444.0,454.0,52.32,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Atlanta Braves vs Cincinnati Reds,8,Will Benson,666181,confirmed,Cincinnati Reds,Spencer Strider,,,,,,,,,1.12,1.0,,536.0,531.0,545.0,52.32,,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Boston Red Sox vs Cleveland Guardians,1,Jarren Duran,680776,confirmed,Boston Red Sox,Tanner Bibee,0.18,1.61,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.0,0.65,620.0,609.0,618.0,51.21,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Boston Red Sox vs Cleveland Guardians,2,Mickey Gasper,681508,confirmed,Boston Red Sox,Tanner Bibee,0.18,1.61,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.0,0.65,425.0,433.0,411.0,51.21,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Boston Red Sox vs Cleveland Guardians,2,Willson Contreras,575929,confirmed,Boston Red Sox,Tanner Bibee,0.18,1.61,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.0,0.65,418.0,423.0,407.0,51.21,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Boston Red Sox vs Cleveland Guardians,3,Wilyer Abreu,677800,confirmed,Boston Red Sox,Tanner Bibee,0.18,1.61,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.0,0.65,490.0,478.0,476.0,51.21,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Boston Red Sox vs Cleveland Guardians,4,Masataka Yoshida,807799,confirmed,Boston Red Sox,Tanner Bibee,0.18,1.61,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.0,0.65,404.0,405.0,398.0,51.21,R,L,4-6
2026-05-31,2026-05-31T17:40:00+00:00,2026-05-31T13:40:00-04:00,1:40 PM,Boston Red Sox vs Cleveland Guardians,5,Isiah Kiner-Falefa,643396,confirmed,Boston Red Sox,Tanner Bibee,0.18,1.61,38.0,34.0,8.0,89.0,14.0,0.1,1.08,1.0,0.65,646.0,658.0,655.0,51.21,R,L,4-6
